Geneid,SRX15590299,SRX15590300,SRX15590301,SRX15590302,SRX15590303,SRX15590304,SRX15590305,SRX15590306,SRX15590307,SRX15590308,SRX15590309,SRX15590310,SRX15590311,SRX15590312,SRX15590313,SRX15590314,SRX15590315,SRX15590316,SRX15590317,SRX15590318,SRX15590319,SRX15947806,SRX15947807,SRX15947808,SRX15947809,SRX15947810,SRX15947812,SRX15947813,SRX15947814,SRX15947815,SRX15947816,UV_control_1,UV_control_2,UV_control_3,UV_exposure_2,UV_exposure_3,dark_4h_0110_KO_1,dark_4h_0110_KO_2,dark_4h_0616_KO_1,dark_4h_0616_KO_2,dark_4h_1684_KO_1,dark_4h_1684_KO_2,km_LL_1,km_LL_2,km_dark_4h_1,km_dark_4h_2,light_0110_KO_1,light_0110_KO_2,light_0616_KO_1,light_0616_KO_2,light_1684_KO_1,light_1684_KO_2,post_uv_2hrs_1,post_uv_2hrs_2,post_uv_2hrs_3,post_uv_control_1,post_uv_control_2,wt_LL_1,wt_LL_2,wt_dark_4h_1,wt_dark_4h_2
Synpcc7942_1967,5.494280302651544,4.745647840625858,5.811477917316406,9.32305829940026,9.364091249062545,4.8989850219420275,5.228322958717261,5.350278742232858,5.242641727303163,5.249412354604239,4.988409830179183,4.691962463022464,5.601880475655055,5.268371776402513,5.502638059772939,5.4995768128016955,5.243995406839384,5.708209252228573,5.431434704614269,5.573456111312884,5.66698193438739,6.480851149905887,9.069635889550034,6.71497911966406,6.968783568788016,6.180119913552041,6.348806806481616,5.901084221210747,6.280315920194071,9.023088844166784,9.238730110650048,9.069631832095858,6.9686728227523735,6.348793789465859,6.715046067018864,6.180094798762454,8.907703349738988,8.5238870821938,8.91634291696967,8.865866854020648,6.94075568170828,7.860843475538849,6.618664382752994,7.788673843344606,8.609047366281063,8.529839232351621,6.6982700968753,7.988737064257954,8.707792394222324,8.928692961803117,8.487571008357417,6.24164143133955,5.901106867769865,9.023099182376322,9.238728518830833,6.280335564352215,9.062910887623032,6.613200770767907,6.421237454118862,8.577873240998828,7.461887964116707
Synpcc7942_1968,5.843990270235728,5.20450410496112,5.526649911515983,8.593639706815708,8.507010028862496,5.2585322008393565,5.583816970692518,5.679835218851281,5.8381815104892105,5.396637067635564,5.333842677507386,5.325071160632252,6.021685954399849,5.74936736334795,5.875469018817943,5.831336191270122,5.536403429689691,5.987707097895245,6.3658886282809615,6.28412155740903,6.419854993143349,6.639150362727198,8.74006993054238,6.79104186754235,6.908841453655131,6.143673549983613,5.874665285556974,5.700350008849071,6.03290023260246,8.837125878115748,8.993800162654809,8.740065875029748,6.9087307454309945,5.874652331454905,6.791108847939147,6.143648444179477,8.633633397941056,8.246676883131501,8.586993937240111,8.532042348533805,7.166647563968259,7.931764649558948,6.8302659430594375,7.6270031435430905,8.065462395554745,7.920508261769601,6.823711349679272,7.7381817602185,8.391326445210796,8.636510356887726,8.186802393286039,6.361519846414003,5.700372597872805,8.837136213586223,8.993798571323946,6.032919828862829,8.804263401317332,6.91965500359067,6.617060107978397,8.068760650816388,7.890476667706221
Synpcc7942_1969,9.633871051201972,9.777659104092567,9.610298100069393,7.578484935657584,6.765512721576387,10.14459143419994,9.829534464156117,10.27975477248824,10.243998944081119,10.026345799774452,10.346700085270278,10.446410673126021,9.331358586220318,8.739828895906834,9.187205871124636,9.434707578120603,8.984476387818022,9.69714017459408,9.732320887457377,9.589017317698781,9.708516342392658,11.72616386076755,8.609943034268273,11.789295254829277,11.008430736298832,11.581983508856789,10.85753309501058,11.058256721905872,11.115618715923489,8.347359208572856,8.319435424167558,8.609938979653,11.008319153180134,10.857519923403785,11.789362826467048,11.581958051167268,9.244426695713097,9.552457907256825,8.641729651516597,8.995924769095918,10.930559648263861,10.001131071019348,11.155049871819095,10.24295843045245,9.608674946538134,9.10414843796312,11.016872942641342,10.814148437831918,8.651739713808041,9.396504574664402,10.705976581352179,11.137238468018388,11.05827974307527,8.347369534888406,8.319433834700407,11.115638607143074,8.469936380392708,10.84436444527402,10.864284590807053,9.038335654466747,10.118550943817736
Synpcc7942_1970,3.798635564939468,3.1258122138573077,3.909081040765407,7.2680299223641125,6.786465577150209,2.9386984743610056,3.5999680657991515,3.1845770182488704,3.116480131091197,4.0523311149524615,2.81281152403492,3.3092748014074753,3.9806832581799934,3.8403586039516604,3.859766426485799,4.080628091816636,3.5949063396732654,4.473421354951633,4.478148528336086,4.542503712278307,4.998062216469873,5.979551576300828,8.798680885190647,6.114347484593553,6.404262191738497,5.298634112071667,5.167136453362502,4.756675556030247,5.591219031862102,8.653258485436258,8.839289555982479,8.798676829299527,6.40415187253281,5.167123641438029,6.114414099719941,5.298609293093588,8.561400579172165,8.358256905426414,8.660745550621778,8.545997955444413,7.330316635164691,7.93391850443343,6.555544833149726,7.526209181144927,8.297209772773117,8.282130434557743,6.492107864975098,7.623168343868272,8.60946404712322,8.687975091443999,8.171297961111204,5.7505872044746384,4.756697736027758,8.65326881782824,8.83928796500517,5.591238519259765,8.78926352284274,6.754255310305655,6.242865542781695,8.242988794606813,8.062773367408639
Synpcc7942_1971,5.138691774900271,4.857255903788039,5.069320821554471,6.27904743191615,5.45775526477795,4.656129822861957,4.524973030450821,4.500059174304802,4.982032024110926,4.957300138888737,4.2569876436156635,4.876924994792876,5.795035003152048,5.3943582067665785,5.8259935117037465,5.525086755902106,5.095720635424024,5.64835289104213,6.230375030502521,6.299174798092924,6.348207667961219,6.0447749657195065,8.042554187379503,6.2970599816156385,6.082001077837855,6.050800144763403,5.424950111505291,5.674812149646006,5.813451699272021,7.937911232259588,8.012069620146331,8.04255013777742,6.081891088539323,5.424937239558054,6.297126712795519,6.05077506290924,7.248293919745751,6.9884585087927364,7.692869376334634,7.284724896068811,6.328703173538441,7.0206874694554084,5.848857291136732,6.653589137678613,6.998978182929912,6.6665887051160055,5.976579839938966,6.679824630341224,7.573451870065105,7.763945934727422,7.352760725209381,5.6719596766585525,5.674834730759113,7.937921548137973,8.012068031864345,5.81347124560057,8.163176841133405,5.645779347700147,5.49834350918499,6.798028131559006,6.725048867666778
Synpcc7942_1972,5.8647983119593805,6.043921956535083,6.238659356559529,4.541144086382768,2.6566564193548965,5.491184991929948,5.7176235401236175,5.031220746033982,5.781227136383401,5.874047754221121,4.983931975918798,5.621293976718123,6.0011893792074105,5.6402245094670596,6.100772182316435,5.739591724362982,5.717133543512522,6.320891929354189,5.9100952956955775,5.667361370313499,5.987356848330819,7.2332734416130915,8.276591184925714,7.373772798271693,7.064050476785176,7.367897299256371,6.8169984931900185,7.110744355056328,6.991913010403155,8.117754739849063,8.168199079934038,8.2765871330149,7.063939673796039,6.816985431364055,7.373839981484353,7.3678719874322445,7.178345847602707,6.712949438528097,7.558061117313556,6.973547061028041,6.141746481854373,6.659349098026719,6.95539026227865,6.985578696085469,6.817541468038668,6.73625642677056,7.20532802079588,6.923153925780983,7.551396421114324,7.96395891398633,7.61987518593941,6.93573047315595,7.110767220386238,8.117765060678098,8.168197491018528,6.991932754248155,8.200411594228752,6.85269463296466,6.758138139370136,6.805875001143513,6.579444676100446
Synpcc7942_1973,6.15733640306743,6.303369822255096,6.6863535800820175,7.840260817745699,7.3937795339589885,6.255986072491117,6.030067080725638,5.917720559700591,6.419703687632884,6.030210850436599,5.522250617267227,6.149619503004453,6.407392172054312,5.950666064437451,6.2940377696305125,6.1104074894210045,6.1234220399772115,6.798061414286205,6.124315661494468,5.960255611141718,6.356760163351497,7.337076822836722,8.965654793297489,7.631180246449439,7.7143690522203725,7.2455748089094145,7.4658596026720945,7.269415214652042,7.305504474019986,8.683255612452163,8.836508898261295,8.965650736408714,7.714257946487993,7.4658464985089505,7.631247496255179,7.2455495107273356,8.34654313129366,8.135609196907229,8.285906686754002,8.25111209852216,7.79337396622001,8.099366507756436,7.576218860536443,7.590542112066853,8.27773978055959,8.093315237490655,7.451575445613415,7.726525160714476,8.358541193309867,8.689821802346941,8.50698676485069,7.0767020794075775,7.269438097337548,8.683265945373547,8.836507307290702,7.305524248408767,8.755419271800926,7.526946750404169,7.691040652116872,8.329917218555677,8.409036785212212
Synpcc7942_1974,6.5985661740131,6.408186950950586,6.675794600167555,7.43245201895366,7.0492433213385395,6.309859060982104,5.754323013167351,5.926845383806952,6.609787288300413,5.6001924317861524,5.397888537744248,5.990564182417698,6.629751760666152,6.019601712158525,6.808048106065853,5.977316896703828,6.4774619890460166,7.118915041393345,6.006785737891266,5.687708214747141,6.366722671755281,6.280624500968815,8.529526886950915,6.499737174721024,6.958035694219477,5.979156590649339,6.479101039334816,6.192629982689998,6.231367454741096,8.409741011998861,8.52341170594919,8.529522832932047,6.957924954848522,6.479088008356,6.499804018557016,5.979131528353097,7.8012807994265145,7.768184463065722,7.899822313586958,7.6556883067039605,7.531411605708907,7.604838683177767,6.499206439779984,7.004267657013027,7.535234739128182,7.346200939160392,6.625579627091832,7.0740152993182415,7.984559836070165,8.31534783047866,8.047360360907467,6.41555684404737,6.192652699769278,8.409751339660279,8.523410115823959,6.2313870900634845,8.455665691820242,6.584810472937883,6.681890098945186,7.61601271089582,7.386223438619616
Synpcc7942_1975,9.117635231173507,9.004368821549283,9.076131837452545,7.190041293593047,7.990017383596734,9.066245089679995,9.082809197930933,9.042238160172934,9.251737424158353,9.247505008606243,9.08026686272567,9.083344644325498,9.023942490451091,9.050880672822867,8.979355002845086,9.115144200690656,9.301857929656654,9.141743934683882,9.172629555195702,9.243493761274927,9.018487522278344,7.66735347229404,8.210159497771027,7.59257605761983,8.776120365498139,7.581188256712632,9.036250088577987,8.985488196268433,8.893357255049713,8.043001130028046,8.123332775650473,8.210155446477945,8.77600898283865,9.036236934969445,7.592643298179731,7.581162923700199,8.215237177287973,8.562350589437214,7.664146142237602,7.888258082575556,8.90630645210607,8.593367629541815,8.00580014910165,7.841036531314809,7.795129896976031,7.766949684209783,8.420432622673122,8.533371238694098,7.661700310861185,8.276129807839936,8.613543481273945,8.994001567899737,8.985511182800021,8.043011448873958,8.12333118691005,8.893377113388619,8.088775846026852,8.051095206229114,8.114715530761451,8.11406891526598,7.981802278581008
Synpcc7942_1976,9.859069785786119,9.54323124901585,9.101768882564974,7.8668626402275015,8.00797474508516,9.250085708381697,10.115116228246595,10.138756092556436,9.583765831946467,10.231214046396921,10.118626761028334,9.702657472198624,9.532189519912302,9.722639598880868,9.28678266240123,9.798729880158874,9.927132658458492,9.511842848666051,9.674177839983004,9.630717575214003,9.395833727833708,6.024212826044485,8.945052942680046,6.161994235582854,7.937099829677287,5.833445440653671,8.07979273143965,9.284970723050364,9.205519618178863,8.523443055451775,8.63945510756172,8.94504888590821,7.936988647897898,8.079779601439657,6.162060882403618,5.833420421260999,8.618482611366526,8.712491269281427,8.467127027055797,8.46721437673314,9.207057172752497,8.36907396340866,8.724235207638518,8.469862609367876,8.45406979087423,8.142059011174773,8.946481372182435,9.369903234831767,8.549288680535277,8.980182738196943,9.335068928525388,9.839057867949855,9.284993718099724,8.523453385421467,8.639453517101593,9.205539484660212,8.69808112859304,8.74563914774244,8.735541526933458,8.345921430045447,8.380924678753757
Synpcc7942_1977,8.408971806066562,8.63151264230493,8.934416628409686,7.195766914125951,7.590259443101566,8.741236761514314,8.069529750822857,8.604549505500534,8.966158963690898,8.014034628116276,8.344035028352685,8.696998086661752,8.388899307990826,7.960620500591648,8.430707419086614,8.203963479017043,8.951264480635082,9.204547726084149,8.085312241536561,8.195313188846717,8.426546577121485,8.762558325304594,8.517425935152131,8.701429640446655,8.93878081573609,8.889693783704814,8.968043248966499,9.118416041856758,9.087231218052871,8.41928777221316,8.522594798176334,8.517421881225921,8.938669405924388,8.96803009657317,8.701497068818078,8.88966837139919,7.69505910537053,7.562452978775981,7.833732797850007,7.423666588333148,6.746673765682809,6.949442420872558,8.526790092803296,8.27493299053142,7.527499634656611,7.345852563391808,8.789274597292408,8.569724539470437,8.103371710980436,8.264771549055316,8.827626057990832,9.099563390232747,9.118439032387917,8.41929810007546,8.522593208053555,9.087251081654102,8.614368075635824,8.085209345334686,8.306776648409759,7.586974031591813,6.993217764256772
Synpcc7942_1978,7.785873980209775,7.4483770829183635,7.653719063576703,5.383505859148357,5.224269514720274,7.384234511231714,8.365918074204382,7.950437156532934,7.852566858360982,8.559171550914767,7.980106258983771,7.906274216149601,7.761332789904683,7.322995455607672,7.615757443446496,7.926385478007604,7.756672471505482,7.932881233258877,7.784487879999883,7.477608568792566,7.502690268691881,8.395085088302592,8.324813357306619,8.383566587333988,8.279207624885382,8.521821845932209,8.48004282060867,8.637112451387981,8.798327157605902,7.850677189495379,8.062382742572328,8.324809304964887,8.279096346937223,8.480029678807643,8.38363397568584,8.521796449220972,7.577883349021726,7.413564604080877,7.61739767634948,7.33440471627868,6.532115607700412,6.534177328811614,8.857856013634846,8.314291770222281,7.5538659082739485,7.266690797957528,9.257440928384318,8.376185773988249,7.8461973892174015,8.311943613954885,8.914630286762538,9.168371959784624,8.63713542550905,7.8506875027408425,8.062381154078656,8.798347013095395,8.320651942603883,9.102028226759424,9.239342321745145,7.587523214954706,6.963443221084472
Synpcc7942_1979,4.705773904796578,4.154876610250933,4.702977703103619,7.642546015665225,7.671671770525698,3.881677804517706,4.244907148467561,4.254537589903402,4.701118093170368,4.027633569530539,3.7810079792452704,3.8549620806721405,4.9730629552213275,4.640772191834383,4.956600512349342,4.513832949245404,4.456016241943533,5.263510617774176,4.494172696598968,4.375224089981164,4.810400897478019,5.537338933207773,8.380437781024476,5.9003057397650185,5.844701339326815,5.73737850462346,5.249528355851046,5.520053072850848,5.481685018771259,8.224172278435832,8.281823847800737,8.380433728203242,5.844591644667285,5.249515523566493,5.900372198859296,5.737353515981945,7.60988495191216,7.332079597569384,7.867604642819634,7.53385231110156,5.906307623031162,6.5493328739509815,5.8187537816934825,7.122994086889848,7.287790158696748,7.237552989558343,5.933619057893703,6.816768440815428,7.922257183131459,8.029810454639419,7.615454535208781,5.343697739123494,5.520075602910816,8.224182601916485,8.281822258465422,5.481704473608131,8.386103421877536,5.633282474284452,5.821841760996748,7.522071285842495,6.442652266572962
Synpcc7942_1980,6.655803688503465,6.498904713786778,6.603808730833125,8.004639323524714,8.216005814796711,6.411464209508887,6.938707660908409,6.925629911519616,6.89986865694284,6.815922828712208,6.870406785613451,6.849465694183046,6.917542800218107,7.132850936754252,7.164502024227081,7.27871209340278,7.073413721508802,7.081239364601173,7.078145604327701,7.423372228452241,7.267070906689214,7.186498289162445,8.306354025388787,7.339429839348126,7.0249673969384,6.815426487531807,6.741664960065212,6.572385029939998,6.8568059237109065,8.332068899190046,8.291317516743733,8.30634997321031,7.024856616860312,6.741651904504749,7.339497012743467,6.81540124764375,7.418878486550801,7.200268352502686,8.024357744224043,7.411336572838241,7.240408955405819,6.95362980916046,7.612413169452799,7.325310101747408,7.175632469171133,6.928942333563495,7.557177384101387,7.393364446993457,7.958945997895079,8.225890054100164,8.153489660399373,7.247302563545935,6.572407819895123,8.332079225166739,8.291315927374816,6.8568256522070286,8.380147413955044,7.610196547631795,7.534694965050035,7.011972805880911,7.212249054235291
Synpcc7942_1981,7.939269985745713,7.6099357630173055,8.15770608247736,8.919790549762679,9.602045637387898,7.663396485980758,7.719870301025462,7.6534823759444235,7.98236476942735,7.198204885293716,7.3008728573701305,7.480573979965608,7.958532637312393,7.296889282536623,7.840507716715365,7.49851398897656,7.8696739733051,8.37537899396244,7.369937148610398,7.379194253162406,7.739622003941145,7.020299635279177,7.410146891131328,7.05023126813043,6.965652737684004,7.245403215040021,7.208188532186448,7.001987870378769,6.871771249959089,7.272398735020757,7.172309974213934,7.410142850011159,6.965541993584647,7.208175442600658,7.0502983488927535,7.245377916877903,6.895639995517662,6.8467614495153954,7.359646764585626,6.927180077287347,5.334925039922926,5.729417134190542,6.749534715210084,6.989762225495839,6.609463724171488,6.329367421491821,7.235605165014282,7.067912480386729,7.216465573561797,7.5902251044666675,7.705941704926188,7.024711791283367,7.0020107226610016,7.272409026140595,7.172308390809825,6.871790980226996,7.0615086098112165,6.4553377106510235,6.578571224486057,6.40332498155007,5.752621897953334
Synpcc7942_1982,8.739486591500427,8.677595763146437,8.947038693930908,7.827261894368637,7.207881322580291,8.467663345609168,8.551455325789108,8.296129904359155,8.597035006807728,8.270397918037903,8.012155508754228,8.150482463328279,8.442671644264424,7.836163191705128,8.587825395143144,7.993388164934827,8.668652254004453,9.01751390068706,8.030228306328217,8.092141756678334,8.278508802770405,8.875720146428645,8.039083778695394,8.909755252243992,8.651131802999373,8.770805197389047,8.719201930336482,8.446691834117802,8.362740259732012,7.541329780348915,7.498665143382059,8.039079729130442,8.651020443385846,8.719188782897259,8.909822702446482,8.770779789695355,7.73567653247132,7.378418028112786,7.775571208980857,7.660399015221936,7.27766308833008,7.385003261203063,8.560933408528916,8.347109190650448,7.447555586744458,7.313080279532443,8.785084646106506,8.448299338144146,7.683325559256285,8.326084639223222,8.849744801481522,8.929483869956178,8.446714800076553,7.541340082863012,7.498663557739986,8.362760099467,7.528133096787052,8.421021944137278,8.383501934456971,7.269653378459976,7.649061569146468
Synpcc7942_1983,6.187148226910899,6.2303690624200465,6.760793299986419,8.387352127418017,8.135608192313699,6.176716580482231,5.72420087632547,5.712849462563741,6.576103515037272,5.758249209587382,5.452309598007482,6.035915580782013,6.61330381443062,5.950607928154215,6.5437386491409795,5.893928656836389,6.073662771417689,6.741971719536817,6.224114290821645,6.3563438444519385,6.476808387281996,10.272258659931927,8.339285021898114,10.338588480402604,8.703756163155724,10.25098420420106,8.537542930847653,8.3027084803585,8.587772268724057,8.164170518657457,8.196590113462236,8.339280969429845,8.70364479359521,8.537529787604525,10.338656018938766,10.25095875910291,8.510225258321883,8.165327562796488,8.441847441096623,8.556995335489617,7.073427491335755,7.608318857396034,8.433883880821613,8.437695645947311,8.07396830089969,7.8385455005952736,8.767001594169669,8.631762509947546,8.248499709691362,8.696834394829771,9.096070733973542,8.549784416609214,8.302731439389222,8.164180840667125,8.196588524438711,8.58779211718992,8.234016243060427,8.235945513014517,8.255762956416184,7.9454526262362695,7.885363719730166
Synpcc7942_1984,7.100904715054775,7.072715330025058,7.551328154637191,8.720730401083896,7.897032617869012,6.85158717031373,6.577102991859999,6.703909176972545,7.246503391366618,6.412309760814437,6.41919735345231,6.704649945009591,7.322278317573441,6.875213397685221,7.455083339410741,6.878294396976716,6.87844164917637,7.727676748040226,6.998979651111125,6.800338638891596,7.282438605947153,8.928790493559088,8.505798493654115,8.967743229466498,8.392750596090469,8.695528066869256,8.203111044350507,8.245060936712132,8.328022502123458,8.531929116668321,8.661270765524593,8.505794439817674,8.392639290943862,8.203097910359908,8.967810685205523,8.69550266229846,8.604926409355844,8.415921542934553,8.828555324233786,8.547401546099847,7.57177138467063,8.026306909875018,8.057670566103825,8.224701419877277,8.244306233589787,8.143927734720023,8.306033877670082,8.522084318547543,8.479309651586869,8.91476896169455,8.739495298472018,8.480506776897625,8.245083892769303,8.531939446803102,8.66126917500446,8.328042340386025,8.323690535350707,7.9135585177765035,7.91373343270379,8.102146608650678,8.232665287828707
Synpcc7942_1985,6.55494754690157,5.718899350834963,6.595333130710515,10.112940318940533,10.09056502029795,5.744073450985259,6.476974442067667,6.280161088531934,6.551052066981511,6.263319543506054,6.023953552231805,5.7095779519047465,6.983340864169383,6.505561852847766,6.899103318608645,6.7388684850584655,6.442485492046486,6.822194039224002,6.983524486480882,6.82558282012775,7.047675581740276,5.725179344737951,9.011417190233015,5.698775693215466,6.158064005984734,4.918257492252222,5.345988921237764,5.276070493419328,5.548490085498558,8.921359539453814,8.827145069004906,9.011413133090377,6.157953932049033,5.345976066548122,5.698841982657365,4.918232868467633,9.056819023908993,8.881683438060168,9.380975148896612,9.106772119748845,7.4930826059034175,8.535241784148198,6.942139419441379,8.234337639243526,8.634942774646248,8.588754228408803,6.929932488772959,8.046894912082317,9.100273282140193,9.309697026710982,8.61775483075468,6.2193537916588575,5.276092930998626,8.92136987620879,8.827143478057025,5.548509560487571,8.885194014440595,7.096158092206931,6.663102926850206,8.576587230388483,8.242791872193365
Synpcc7942_1986,7.829072552895028,7.772885032600641,7.658895590754767,8.006223756640194,8.135841015297927,7.684674512595996,7.9611295563923905,7.793942950737159,7.8054691917057255,8.062754029111979,7.889936349402462,7.9498761367071955,8.331165717105797,8.127142244572317,8.329927819520316,8.396497886150943,7.745162754318003,7.9912577148130275,8.513156701308896,8.34718171324091,8.617235634588567,6.732165794842804,8.923357562863572,6.72710413431535,7.443607508332413,6.5266485931468985,6.9434915524585925,7.197869043018311,7.31310241982395,9.310469347956605,9.334272440502206,8.923353506216705,7.443496512342024,6.9434784808208905,6.727171087054725,6.52662340336559,9.311155545267244,9.07196042473,9.448113898156537,9.278510786383368,8.264817913519533,8.973312965284757,8.010013517746868,8.78621766794682,8.784814488477569,8.811112714756646,8.10972748777695,8.452880779209044,9.256509366014221,9.273757058520028,8.625721735818528,7.921412955624651,7.197891918113834,9.310479689762015,9.334270848513869,7.31312219487351,9.138182989074153,8.145414466498405,7.996344721136826,8.91854298424444,8.830233338052203
Synpcc7942_1987,10.803051169814523,10.07505958976164,9.610751482553564,7.037619709553388,7.7002511215083,10.011585084060684,11.833034626607573,11.383023295749927,10.891371251919704,11.98748138188589,11.37022218824975,11.063915418384452,11.29814065188046,11.468859245821026,11.160011116638925,12.580304302473508,11.556555776627668,11.576419242442467,12.402206578826682,11.963339202745592,12.192370422176195,6.392546168184094,9.812088285436525,6.758667752669689,9.66539002127878,6.060020811862949,9.633751925476053,10.449413877351475,10.303865005052288,9.565125009115356,9.365641437517553,9.812084224938967,9.665278521449727,9.633738763355666,6.758734719215678,6.059995727561455,10.640597767776763,10.723975012298386,10.315045948055,10.78868402401831,10.260541634583781,9.970967466989233,10.600752275254235,10.344781913747035,10.616037633478362,10.582548989209924,9.695783683167033,11.168224889672928,10.137822254774255,10.20104886928291,10.201371012773782,11.061895780099128,10.449436892850008,9.56513535356051,9.365639845476087,10.303884889497576,9.276195423583687,10.91646192040899,10.557651386635982,10.46811602175117,10.526814019289027
Synpcc7942_1988,5.933650673416404,6.049193917352488,6.129106198566182,8.270741521192326,8.117291947463203,5.641296477603926,5.677757941378088,5.562241182031471,5.792844617945239,5.736021257258708,5.401196858117609,5.211121720145092,6.140894273628568,5.368291153851823,5.847317121566014,5.7372652293102435,5.673916896147338,6.303821572127936,5.945892518031851,5.8704378475876995,6.040021300264525,7.026449695163522,9.654301787628361,6.825423103048381,7.385130351571889,6.450910544258389,6.35545428658416,6.036719126563945,6.497394273673091,9.854394724821583,9.915953474810898,9.654297727653429,7.385019382110444,6.355441268825081,6.825490097818336,6.450885369365087,10.325570764008743,10.200690353132286,10.146486593702418,10.234321563470477,9.015411108438439,10.076712568198333,8.46190415115247,9.725574054889735,10.246821908774184,10.407033862235306,8.03044197684686,9.103642871794031,10.135730976070713,9.820746167947677,8.860741250641437,7.173079019025212,6.036741807706341,9.85440507175105,9.915951882002938,6.497413953597107,9.627123680570483,8.714208603281651,8.546135136608582,10.359051289143851,9.782559142379982
Synpcc7942_1989,5.830818524304457,5.654982348642719,5.829724025592296,7.821235930545398,7.453273444808017,5.411890584829532,5.908657554160422,5.961662970093868,6.251957401435439,5.830076738243934,5.708812921583701,5.957853929600236,6.371082358338504,5.742752617096397,6.62073418174486,6.578700993418358,6.0450565941188055,6.894281124879683,6.571968467186748,6.457202236949174,6.789364574821806,7.510151450130375,9.914508202882661,7.395136693644798,7.247144321740067,7.091604839642834,6.287233826979541,6.30852665217996,6.607889970308136,10.161640175679928,10.145051244089847,9.914504142075208,7.247033419309558,6.287220817014118,7.395203882847704,7.0915795603611755,10.700623993975235,10.665262589202362,10.241474849541374,10.505145607431249,8.869154787905414,9.840111203772276,8.40139104133254,9.947273245883792,10.616986731622664,10.754946667161152,7.995483919062752,9.463290954007952,10.322374313736216,9.982240900381647,9.160173665798474,7.296405306184036,6.308549393566127,10.161650524755727,10.145049651039542,6.6079096664722785,9.988137294176283,8.782375257271658,8.55025612193658,10.84104407250626,9.793813703986272
Synpcc7942_1990,5.422250519661679,5.672040646649666,6.121659348232469,6.703811799491938,6.87986997568156,5.560696297385259,5.170089291570808,4.84286242558032,5.92978355540834,5.146505516390078,5.223204178799977,5.777641760450456,6.842778292519845,5.919800192928187,7.062170979649879,6.68784329888201,6.065427130241371,7.1678650866422995,6.612888836022012,5.793380809108801,6.709259764927896,7.233334044506763,10.1249152558237,6.969324701855518,7.621010212507936,6.999385066507254,5.996684728414183,5.861495615552591,6.611024812326424,10.335414708849527,10.165820612228437,10.124911194444635,7.620899142312339,5.996671756096555,6.969391753201419,6.999359799550473,10.560300420072497,10.474966964212559,10.473496316289047,10.625015921313487,9.490492038922463,10.420487205191526,8.729357863132426,10.068815397255955,10.729603012804878,10.828064369031658,8.166369955658785,9.357859680516471,10.521918060334576,10.055913744121796,9.08231969085381,7.142451072101652,5.861518251389302,10.335425058951543,10.165819019158006,6.611044508933411,10.134861889030379,9.008156234336546,8.722976784121732,10.905676444193464,10.244813174870076
Synpcc7942_1991,7.795937687158883,7.4095475050143405,7.403790305907012,7.269099178981744,7.990991966407798,7.610279130462773,7.711400664031614,7.721517099498117,7.8097501354795185,7.776323041830658,7.447283076979764,7.622088459416993,7.791447633115742,8.428409156483513,7.394562412183936,8.000921597467917,8.367270480585978,8.13430159347743,8.392953887954015,8.66719900153921,8.069657842100389,7.056333919318615,9.308645859460881,7.103459147962311,8.262264503076826,6.440067734392009,8.166357704637129,9.618025282614434,9.476974120967164,9.493580714914117,9.469856034708716,9.308641800851674,8.262153229373961,8.166344571800403,7.103526247197051,6.440042561694783,9.808975810482991,9.873672645772317,9.93425909516402,9.966530541695743,9.449460966497616,9.850978880699694,9.460145813246537,9.642120202543138,10.07253916431873,10.135855350313692,9.027039573346585,9.88330578288862,9.936028594706523,9.50837500460046,9.079078740272747,9.770636685849611,9.618048285274904,9.493591058664082,9.469854442498814,9.47699399322976,9.345892757000588,9.679686780301202,9.517936108089362,10.121622594405038,10.07918451375576
Synpcc7942_1992,4.69005810010363,4.168936260264475,4.775382553552301,8.712240419619341,8.40765782552018,3.7198940978699855,5.006201059105299,4.742940773523143,5.096094664003672,4.801489470797376,4.673021376292433,4.383442563185033,5.130772856986583,4.967828976858251,5.144946605897984,5.227656004100125,4.788307868818268,5.4949873660609185,5.330729766271956,4.83478870234169,5.218462150191344,5.748687718510201,8.516415280570826,5.7540259014329855,6.085400197709093,5.330725771201272,5.260474252490381,5.370965682999707,5.685215683740837,8.923274114994976,8.755058717260772,8.516411226652389,6.085290204532261,5.260461417587406,5.754092239767682,5.330700937989656,8.675889926016767,8.502286098430922,8.903288589120903,8.714635160125411,7.36557527048352,8.347749199670716,6.780842267306458,8.266761882596219,8.561073109610199,8.74622051599972,6.274888846654953,7.646491829888835,8.846889710028444,8.612504389053106,7.590894176193822,5.802691404795566,5.370988158417783,8.923284451778285,8.755057126492758,5.685235197175828,8.925507034276357,7.0839480185418156,6.6381797362922805,8.708743158460189,8.13476097078773
