"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Synpcc7942_2603",4519.31190721656,-1.23942569628169,0.340473023507589,-3.64030513640405,0.000272315132870919,0.0025607562366169
"Synpcc7942_2604",1786.73808170239,-1.12547180524066,0.339247130478238,-3.31755733247935,0.000908082768101532,0.00632338575072268
"Synpcc7942_2607",1025.02137797038,-1.37671735330974,0.558073404305245,-2.46691088069972,0.013628427182495,0.0434246440653442
"Synpcc7942_B2615",404.271836963351,-1.9846092694239,0.367386635526599,-5.40196370120877,6.59152906575509e-08,3.03096689971877e-06
"Synpcc7942_B2616",784.765906995305,-3.15936815920469,0.81117339492557,-3.89481235327569,9.82747787787861e-05,0.00114955629387291
"Synpcc7942_B2617",1379.33690085922,-3.36373782468949,0.833730141848855,-4.03456425028627,5.47037204547667e-05,0.000725844887825188
"Synpcc7942_B2618",859.62170975762,-3.22819699959175,0.56425074054111,-5.72121003597788,1.05768046125287e-08,6.71627092895575e-07
"Synpcc7942_B2619",1129.23325087003,-3.79728375317764,0.66870110082897,-5.67859653359364,1.35804384255218e-08,8.42303006531784e-07
"Synpcc7942_B2620",5234.84724386026,-3.04263085680899,0.720989748665796,-4.22007505992898,2.44220991551502e-05,0.000399593487403592
"Synpcc7942_B2621",873.351770115951,-3.76410289049322,0.891722969269064,-4.22115726544379,2.4305128776177e-05,0.000399593487403592
"Synpcc7942_B2622",3485.8576781985,-2.98188534145604,0.663494515608766,-4.49421249355786,6.98278746326472e-06,0.000154464766347073
"Synpcc7942_B2623",1028.77759530665,-2.53441221055133,0.790172807454821,-3.20741512064275,0.00133933577016456,0.00842454834676621
"Synpcc7942_B2624",1476.57961773127,-2.32132619443918,0.807198248028272,-2.87578200288397,0.0040302795242347,0.0183739410104854
"Synpcc7942_B2626",1840.23335856924,-3.17156822415986,0.720004977016219,-4.40492541774252,1.0582027912695e-05,0.000209053840319685
"Synpcc7942_B2627",1176.05028128956,-1.96065174904855,0.806139125616502,-2.43215058883183,0.0150094655264103,0.0463849879014325
"Synpcc7942_B2629",1652.39711251417,-2.0189240736973,0.75647641761241,-2.66885262605994,0.00761108378032122,0.0292449720703191
"Synpcc7942_B2630",787.582165122579,-2.58759276583318,0.819752477706604,-3.15655376007207,0.00159645455494094,0.00944067471846449
"Synpcc7942_B2632",789.411216223909,-2.62577014343534,0.607043228483199,-4.32550767429904,1.52180970186402e-05,0.000277990854443242
"Synpcc7942_B2633",4212.20714398135,-2.1395832786202,0.798360208589501,-2.67997234281039,0.00736282432961699,0.0285416460568147
"Synpcc7942_B2634",3544.31747560906,-2.93274126876891,0.473277800018447,-6.19665927422457,5.76741646930925e-10,5.30403438746475e-08
"Synpcc7942_B2635",3875.05308539192,-2.66268578645383,0.498179495424324,-5.34483215569901,9.05008753242259e-08,4.02276390816184e-06
"Synpcc7942_B2636",1189.49049468147,-3.20814904422809,0.785703051129896,-4.08315716683873,4.44279536426812e-05,0.000623628170342267
"Synpcc7942_B2637",1597.7007154482,-3.11303189032545,0.600847156846499,-5.18107118399954,2.20615273215148e-07,9.05201436407385e-06
"Synpcc7942_B2638",410.009322837241,-2.49556822644528,0.374237733196518,-6.66840354426479,2.58600918978152e-11,4.9263475065338e-09
"Synpcc7942_B2639",1406.46772284892,-2.56463744551481,0.712568635419674,-3.59914444452687,0.000319265826363662,0.00286694262259894
"Synpcc7942_B2640",1394.04857026095,-3.00794013918908,0.800202911177061,-3.75897175225786,0.000170613097032614,0.00177744191322649
"Synpcc7942_B2641",20.3761771964174,-2.89009783286482,0.598730260995332,-4.82704486668222,1.38573911054023e-06,3.97394215893633e-05
"Synpcc7942_B2642",3968.59108047155,-2.72404316896546,0.698282697496291,-3.90106067174882,9.57721420407641e-05,0.00114028706617285
"Synpcc7942_B2643",2151.52755709369,-2.48973426769923,0.616219686853695,-4.04033548556581,5.33747951326931e-05,0.000718942316257033
"Synpcc7942_B2644",1997.81532719707,-2.43942697511266,0.591032456314514,-4.12739934846241,3.66888931655814e-05,0.000558033194261659
"Synpcc7942_B2645",1697.76555464016,-1.3713803042824,0.340945321620139,-4.0222880835136,5.76355028902881e-05,0.000749823835162919
"Synpcc7942_B2646",1867.69242098221,-2.49168812768931,0.672568181436044,-3.70473685265506,0.000211610298735327,0.00210583830868327
"Synpcc7942_B2647",1129.22911751081,-2.51806589973511,0.548821315924646,-4.58813429192836,4.47224924073032e-06,0.000106495435044891
"Synpcc7942_B2648",378.309067083081,-3.01927606250744,0.638765414793228,-4.72673690933126,2.28156564701752e-06,6.20911793938339e-05
"Synpcc7942_B2649",1934.98479549096,-2.31413806015129,0.50270656106178,-4.60335758352455,4.15733519800367e-06,0.000100581803241234
"Synpcc7942_B2650",1889.64991989576,-2.82499385050593,0.578564007130888,-4.88276805277801,1.04606893372585e-06,3.20674235200786e-05
"Synpcc7942_B2651",2354.83330897316,-3.11508208496424,0.630521364789413,-4.94048617369951,7.79280188731598e-07,2.53456129676485e-05
"Synpcc7942_B2652",114.624939655543,-1.90455870694798,0.443470743165006,-4.29466596455797,1.74956559451808e-05,0.000309012678184088
"Synpcc7942_B2653",568.352230773306,-3.26580766259347,0.377785395969888,-8.64461066370543,5.39890677368316e-18,4.79962812180433e-15
"Synpcc7942_B2654",928.204257005913,-3.44607506233369,0.66847626538667,-5.15511954690024,2.53469170242849e-07,1.02424587429951e-05
"Synpcc7942_B2655",2344.34520853749,-1.91683456564757,0.474961972139121,-4.03576428869574,5.44248357796276e-05,0.000725755185121334
"Synpcc7942_B2656",1158.20594555589,-2.23002745563171,0.512224409496743,-4.35361418606095,1.33911294423435e-05,0.000251508043822043
"Synpcc7942_B2657",50.9985376185955,-3.36402876579292,0.805532072588291,-4.17615744955233,2.96474648234187e-05,0.000470653504071771
"Synpcc7942_B2658",123.413843063816,-3.81238792401442,0.874457975817901,-4.35971542308664,1.3023169335955e-05,0.000246331862546043
"Synpcc7942_B2659",819.0760500816,-2.70423025491248,0.68635616511058,-3.93998100749455,8.14880601857112e-05,0.00101083096053624
"Synpcc7942_B2660",1118.75178774692,-2.47185129367804,0.330106023097547,-7.48805268829525,6.99029669849764e-14,2.33039016186165e-11
"Synpcc7942_B2661",5587.35076025694,-2.80655617173603,0.789798585405364,-3.55350873450295,0.000380128573926623,0.00328091555554143
"Synpcc7942_B2662",2183.61320794743,-2.61616756743959,0.739882903344374,-3.53592109726303,0.000406356042588055,0.00341450589784338
"Synpcc7942_B2663",2525.28336451301,-2.94328686472377,0.850730688087946,-3.4597163425936,0.000540744696090142,0.00419234332695467
"Synpcc7942_B2664",3302.1564300481,-2.83736117515323,0.753337356107202,-3.76638852719984,0.000165625982533775,0.00174123372570415
