Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	se_sense	se_antisense	failed	pe_sense	pe_antisense
SRX3312471	17175605.0	8622382.0	1892482.0	2825760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3364082.0	466603.0	4296.0	50.20132915259754	17175605.0	14349845.0	83.55	2825760.0	16.45	SRX3312471_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17175605.0	0.0	20-50	54.0	9.071936742707624	49.52978162923519	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	17215541	5102636	17215541	860777050	1116026	850769408	1.1626288131171714	0.0576	0.5548	0.3876		
SRX3312472	17463827.0	8445322.0	1663787.0	2473912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4430395.0	445389.0	5022.0	48.35894217229706	17463827.0	14989915.0	85.83	2473912.0	14.17	SRX3312472_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17463827.0	0.0	20-50	54.0	9.397762224433984	49.48445297814735	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	17557964	5292934	17557964	877898200	1349112	864260753	1.5534200890262675	0.0589	0.5076	0.4335		
SRX3312473	14157948.0	5580782.0	2442174.0	2290819.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3548527.0	291943.0	3703.0	39.41801453148436	14157948.0	11867129.0	83.82	2290819.0	16.18	SRX3312473_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14157948.0	0.0	20-50	54.0	11.12468519156566	49.46757983572196	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	14221207	4276872	14221207	711060350	1416827	700413444	1.4973280397367117	0.0606	0.4788	0.4606		
SRX3312474	11591662.0	3830479.0	3435093.0	1361758.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750180.0	211337.0	2815.0	33.04512329638321	11591662.0	10229904.0	88.25	1361758.0	11.75	SRX3312474_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11591662.0	0.0	20-50	53.0	8.189359203734636	49.39534865664648	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	11745261	3544948	11745261	587263050	605565	572607361	2.4955918816959453	0.0593	0.4826	0.458		
SRX3312475	13404912.0	3685579.0	3287029.0	2473357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3754477.0	202064.0	2406.0	27.49424240905125	13404912.0	10931555.0	81.55	2473357.0	18.45	SRX3312475_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13404912.0	0.0	20-50	52.0	7.528853790046671	49.46421975765301	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	13422390	4022675	13422390	671119500	730604	663098519	1.1951643485251136	0.0617	0.4582	0.48		
SRX3312476	11343259.0	2381840.0	3805897.0	1973383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3039519.0	140972.0	1648.0	20.997845504541505	11343259.0	9369876.0	82.6	1973383.0	17.4	SRX3312476_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11343259.0	0.0	20-50	52.0	6.830681990055336	49.45107521568537	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	11363112	3329286	11363112	568155600	541948	560961055	1.266298352071158	0.0462	0.4424	0.5114		
SRX3312477	5679245.0	3346532.0	238906.0	743211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143729.0	204968.0	1899.0	58.92564944812207	5679245.0	4936034.0	86.91	743211.0	13.09	SRX3312477_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5679245.0	0.0	20-50	54.0	16.824111179985774	49.42036960898852	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	5718671	1780596	5718671	285933550	316454	280690345	1.833714511640904	0.0713	0.5467	0.382		
SRX3312478	7303850.0	3600033.0	1140236.0	774744.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1571334.0	215577.0	1926.0	49.28952538729574	7303850.0	6529106.0	89.39	774744.0	10.61	SRX3312478_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7303850.0	0.0	20-50	54.0	14.270053374733076	49.25879584054984	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	2.6	7335142	2365108	7335142	366757100	251088	359795337	1.8981944725814444	0.0481	0.5874	0.3645		
SRX3312479	8592259.0	5050314.0	198096.0	827128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2222068.0	292232.0	2421.0	58.77748796911266	8592259.0	7765131.0	90.37	827128.0	9.63	SRX3312479_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8592259.0	0.0	20-50	54.0	13.404194504076116	49.303968956243054	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	8656998	2839751	8656998	432849900	307571	423653781	2.1245514900199813	0.0626	0.6299	0.3075		
SRX3312480	8784247.0	5171352.0	154709.0	887629.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2303653.0	264395.0	2509.0	58.87074896687218	8784247.0	7896618.0	89.9	887629.0	10.1	SRX3312480_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8784247.0	0.0	20-50	54.0	8.529476440991623	49.307121031546586	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	8903099	2887307	8903099	445154950	565831	433160517	2.69443999218699	0.0382	0.6834	0.2784		
SRX3312481	9906601.0	5350801.0	205274.0	1067652.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2986559.0	293345.0	2970.0	54.01248117290683	9906601.0	8838949.0	89.22	1067652.0	10.78	SRX3312481_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9906601.0	0.0	20-50	53.0	14.08485708222504	49.43605258756258	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	9926005	3217759	9926005	496300250	290224	489762689	1.3172592598935824	0.0335	0.7098	0.2568		
SRX3312482	6954671.0	3178112.0	202618.0	1195697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2210182.0	166072.0	1990.0	45.69751753893175	6954671.0	5758974.0	82.81	1195697.0	17.19	SRX3312482_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6954671.0	0.0	20-50	52.0	12.129420318946194	49.31986703612579	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	7046709	2156134	7046709	352335450	855109	343037289	2.639008081644921	0.0409	0.6647	0.2944		
SRX3312483	9224609.0	4346908.0	207582.0	777116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3661760.0	228600.0	2643.0	47.122951227526286	9224609.0	8447493.0	91.58	777116.0	8.42	SRX3312483_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9224609.0	0.0	20-50	52.0	10.435940580120052	49.3532380613639	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	9259704	3067665	9259704	462985200	292758	455293109	1.6614118550657773	0.0417	0.7052	0.2531		
SRX3312484	9476855.0	4209146.0	294184.0	1077917.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3661339.0	231600.0	2669.0	44.41500898768631	9476855.0	8398938.0	88.63	1077917.0	11.37	SRX3312484_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9476855.0	0.0	20-50	52.0	11.448663982489125	49.37730871686863	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	9547792	3121778	9547792	477389600	373945	467969385	1.9732761249930872	0.0512	0.7139	0.2349		
SRX3312485	11145617.0	4338685.0	1448878.0	1011552.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4096556.0	247280.0	2666.0	38.92727517911301	11145617.0	10134065.0	90.92	1011552.0	9.08	SRX3312485_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11145617.0	0.0	20-50	52.0	11.147586657523076	49.36596888265584	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	11252905	3601671	11252905	562645250	363952	550243077	2.204261566235563	0.0579	0.6624	0.2797		
SRX3312486	10094641.0	5416705.0	1031375.0	1106541.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2230430.0	305924.0	3666.0	53.659213834350325	10094641.0	8988100.0	89.04	1106541.0	10.96	SRX3312486_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10094641.0	0.0	20-50	55.0	10.559770686804654	49.39395764544772	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	2.6	10164707	3153514	10164707	508235350	567287	498643024	1.8873787508090492	0.0901	0.4156	0.4943		
SRX3312487	8371818.0	4833877.0	699666.0	850402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1727828.0	256844.0	3201.0	57.73987203257405	8371818.0	7521416.0	89.84	850402.0	10.16	SRX3312487_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8371818.0	0.0	20-50	55.0	14.60171338068626	49.18227844895816	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	2.6	8480856	2848666	8480856	424042800	373406	411766149	2.895144310904465	0.0638	0.4232	0.513		
SRX3312488	9908236.0	5715149.0	914948.0	1089043.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1882106.0	304084.0	2906.0	57.680792019891335	9908236.0	8819193.0	89.01	1089043.0	10.99	SRX3312488_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9908236.0	0.0	20-50	55.0	10.17122046998916	49.450150965318144	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	9936081	3002443	9936081	496804050	369843	489995509	1.3704680950165362	0.0783	0.4331	0.4886		
SRX3312489	7901487.0	4175762.0	1017081.0	1057548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1443475.0	205468.0	2153.0	52.8477994078836	7901487.0	6843939.0	86.62	1057548.0	13.38	SRX3312489_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7901487.0	0.0	20-50	54.0	10.728452413031947	49.50475410514502	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	2.6	7914507	2345815	7914507	395725350	338956	391178406	1.1490150934227488	0.0835	0.5084	0.4081		
SRX3312490	9275428.0	3643220.0	1822907.0	1969491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1656096.0	181739.0	1975.0	39.27818748633487	9275428.0	7305937.0	78.77	1969491.0	21.23	SRX3312490_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9275428.0	0.0	20-50	54.0	9.583444181914292	49.50429058367981	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	9304771	2749624	9304771	465238550	344873	459200121	1.2979210342737075	0.0735	0.5649	0.3616		
SRX3312491	3400431.0	1458785.0	533760.0	437793.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	892219.0	76898.0	976.0	42.90000297021172	3400431.0	2962638.0	87.13	437793.0	12.87	SRX3312491_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3400431.0	0.0	20-50	54.0	17.11946124161232	49.44947566940779	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	3426366	1026454	3426366	171318300	168041	168164267	1.8410368302744076	0.0519	0.5166	0.4315		
SRX3312492	22905513.0	9439135.0	4176940.0	2208820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6597872.0	476493.0	6253.0	41.20900937691289	22905513.0	20696693.0	90.36	2208820.0	9.64	SRX3312492_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22905513.0	0.0	20-50	53.0	7.051132736213442	49.45705101649546	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	2.6	22980793	6780783	22980793	1149039650	1151874	1132904730	1.4042091584916152	0.0569	0.5821	0.361		
SRX3312493	10483460.0	2691061.0	3454278.0	1499448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2689727.0	147339.0	1607.0	25.66958809400713	10483460.0	8984012.0	85.7	1499448.0	14.3	SRX3312493_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10483460.0	0.0	20-50	53.0	7.578578234734594	49.42527543387393	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	10513016	3087917	10513016	525650800	368681	518170803	1.4229973587027738	0.0391	0.5654	0.3955		
SRX3312494	6153832.0	1667625.0	1466831.0	832726.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2085626.0	100094.0	930.0	27.09896857762773	6153832.0	5321106.0	86.47	832726.0	13.53	SRX3312494_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6153832.0	0.0	20-50	52.0	8.10447803407435	49.42743740810604	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	6192125	1855393	6192125	309606250	248047	304183922	1.7513625774673476	0.0718	0.5186	0.4096		
SRX359366	13659132.0	1240031.0	11665721.0	217972.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465692.0	68999.0	717.0	9.0784026393478	13659132.0	13441160.0	98.4	217972.0	1.6	SRX359366_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13659132.0	0.0	20-51	54.0	4.695810177780617	50.42215683983433	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	13660580	3367657	13660580	696689580	683947	688728888	1.1426454806457704	0.0485	0.4078	0.5437		
SRX359367	12017338.0	1151862.0	10285263.0	175271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342902.0	61459.0	581.0	9.585001270664105	12017338.0	11842067.0	98.54	175271.0	1.46	SRX359367_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12017338.0	0.0	20-51	54.0	4.476593193762834	50.55882700478259	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	12018370	2842674	12018370	612936870	548624	607587921	0.8726753539887395	0.1339	0.4643	0.4018		
SRX359368	11933774.0	968387.0	10386427.0	230707.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293748.0	53927.0	578.0	8.1146752066865	11933774.0	11703067.0	98.07	230707.0	1.93	SRX359368_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11933774.0	0.0	20-51	54.0	4.524672877372426	50.61451859235813	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	11935064	2729841	11935064	608688264	577570	604029800	0.7653283750514368	0.0789	0.4649	0.4561		
SRX359369	14201301.0	1286472.0	12133364.0	265772.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440570.0	74380.0	743.0	9.058832004194544	14201301.0	13935529.0	98.13	265772.0	1.87	SRX359369_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14201301.0	0.0	20-51	54.0	4.524964749018876	50.61072031358254	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	14202263	3246331	14202263	724315413	653459	718745309	0.7690163566904519	0.0323	0.7032	0.2645		
SRX359370	11455370.0	1153784.0	9649319.0	173581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411795.0	66294.0	597.0	10.071992436734911	11455370.0	11281789.0	98.48	173581.0	1.52	SRX359370_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11455370.0	0.0	20-51	54.0	5.117727503246647	50.5470780952514	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	11456135	2694949	11456135	584262885	516131	579040700	0.8938074168445597	0.0933	0.58	0.3267		
SRX359371	12172509.0	1162529.0	10365410.0	221092.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356278.0	66566.0	634.0	9.55044683064108	12172509.0	11951417.0	98.18	221092.0	1.82	SRX359371_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12172509.0	0.0	20-51	54.0	4.797292158987409	50.59553433067907	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	12173405	2795442	12173405	620843655	578648	615880438	0.7994310580495503	0.0565	0.5645	0.379		
SRX359372	9585273.0	636750.0	8645113.0	65902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199182.0	37904.0	422.0	6.643003282222634	9585273.0	9519371.0	99.31	65902.0	0.69	SRX359372_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9585273.0	0.0	20-51	54.0	4.156047334241813	50.584970714970765	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	9586421	2226385	9586421	488907471	472079	484878440	0.8240886545994303	0.0796	0.5398	0.3805		
SRX359373	11590531.0	765112.0	10458110.0	90131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232683.0	44082.0	413.0	6.601181602464978	11590531.0	11500400.0	99.22	90131.0	0.78	SRX359373_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11590531.0	0.0	20-51	54.0	3.8746678774594088	50.592914250434255	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	11591498	2657904	11591498	591166398	564680	586406556	0.805161121488505	0.0598	0.5641	0.3761		
SRX359374	12655792.0	787152.0	11446643.0	115846.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267229.0	38509.0	413.0	6.219697668861814	12655792.0	12539946.0	99.08	115846.0	0.92	SRX359374_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12655792.0	0.0	20-51	54.0	3.793453301783825	50.61182919251517	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	12656905	2894637	12656905	645502155	587037	640542044	0.7684112224226424	0.0566	0.4717	0.4717		
SRX359375	11790971.0	667846.0	10789029.0	107162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193474.0	33089.0	371.0	5.664045819466438	11790971.0	11683809.0	99.09	107162.0	0.91	SRX359375_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11790971.0	0.0	20-51	54.0	3.5957627472544478	50.63742205794586	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	11791911	2643180	11791911	601387461	515481	597073996	0.7172522341632261	0.0984	0.5574	0.3443		
SRX359376	10504781.0	602553.0	9521304.0	84139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262246.0	34180.0	359.0	5.735988213366848	10504781.0	10420642.0	99.2	84139.0	0.8	SRX359376_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10504781.0	0.0	20-51	54.0	4.261146328348936	50.59272439853815	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	10505596	2383470	10505596	535785396	492799	531473627	0.8047567239029411	0.0504	0.6403	0.3094		
SRX359377	11571256.0	628976.0	10584979.0	82842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238746.0	35347.0	366.0	5.435676127120513	11571256.0	11488414.0	99.28	82842.0	0.72	SRX359377_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11571256.0	0.0	20-51	54.0	3.677283457999875	50.61187212520404	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	11572325	2568566	11572325	590188575	560501	585650792	0.7688700175194005	0.0694	0.6597	0.2708		
SRX359378	10313195.0	763839.0	9176959.0	77089.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253069.0	41825.0	414.0	7.40642448824055	10313195.0	10236106.0	99.25	77089.0	0.75	SRX359378_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10313195.0	0.0	20-51	54.0	4.332939118492314	50.52834179902543	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	10314218	2452388	10314218	526025118	494284	521115834	0.9332793876204216	0.027	0.5946	0.3784		
SRX359379	9544087.0	639071.0	8545778.0	74760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247422.0	36664.0	392.0	6.695988835810067	9544087.0	9469327.0	99.22	74760.0	0.78	SRX359379_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9544087.0	0.0	20-51	54.0	4.244911364325155	50.57687812359632	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	9545489	2229358	9545489	486819939	467060	482720050	0.8421777071049672	0.0725	0.5507	0.3768		
SRX359380	10392541.0	588541.0	9462749.0	90242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217368.0	33228.0	413.0	5.663109724561106	10392541.0	10302299.0	99.13	90242.0	0.87	SRX359380_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10392541.0	0.0	20-51	54.0	3.895903319834587	50.51718140924342	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	10394961	2476568	10394961	530143011	593287	525018301	0.9666655777152178	0.1304	0.4783	0.3913		
SRX359381	9954919.0	751119.0	8801987.0	73409.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284668.0	43282.0	454.0	7.545204536571318	9954919.0	9881510.0	99.26	73409.0	0.74	SRX359381_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9954919.0	0.0	20-51	54.0	4.309033376584215	50.58607568780821	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	9956083	2307553	9956083	507760233	495438	503587652	0.8217620697365641	0.0494	0.4938	0.4568		
SRX359382	12249229.0	953854.0	10812133.0	104019.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325958.0	52701.0	564.0	7.787053372910247	12249229.0	12145210.0	99.15	104019.0	0.85	SRX359382_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12249229.0	0.0	20-51	54.0	4.273910675184712	50.54554535636488	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	12250324	2898440	12250324	624766524	555276	619150505	0.8988988340866996	0.1122	0.4694	0.4184		
SRX359383	12166072.0	909620.0	10802561.0	101298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302411.0	49661.0	521.0	7.476694203355034	12166072.0	12064774.0	99.17	101298.0	0.83	SRX359383_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12166072.0	0.0	20-51	54.0	4.071480542783624	50.55913256143807	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	12167077	2860619	12167077	620520927	594348	615115070	0.8711804493259259	0.0842	0.4842	0.4316		
SRX4105497	13547027.0	2121504.0	2787758.0	7695516.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	820132.0	121076.0	1041.0	15.660292106895485	13547027.0	5851511.0	43.19	7695516.0	56.81	SRX4105497_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13547027.0	0.0	20-50	54.0	9.25356213974097	49.371099503972346	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	2.6	13566664	4192626	13566664	678333200	2372853	668923131	1.387234031888753	0.037	0.6817	0.2813		
SRX4105498	18060491.0	1263463.0	3553457.0	12470441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	696302.0	76277.0	551.0	6.995728964400802	18060491.0	5590050.0	30.95	12470441.0	69.05	SRX4105498_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18060491.0	0.0	20-50	54.0	5.923542845767053	49.41958327711024	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	2.6	18071214	5520303	18071214	903560700	3004699	892642696	1.2083309953609094	0.0455	0.6157	0.3388		
SRX4105499	12680705.0	810939.0	3035856.0	8299624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	485820.0	48160.0	306.0	6.395062419636763	12680705.0	4381081.0	34.55	8299624.0	65.45	SRX4105499_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12680705.0	0.0	20-50	54.0	6.277139058615826	49.40152247055664	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	2.6	12689107	3811215	12689107	634455350	2223659	626529936	1.249168125069794	0.0269	0.7366	0.2366		
SRX4105500	28677256.0	542830.0	714917.0	26448149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	941188.0	29948.0	224.0	1.892893797091325	28677256.0	2229107.0	7.77	26448149.0	92.23	SRX4105500_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28677256.0	0.0	20-50	54.0	3.4620425916834527	49.37341274911379	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	2.6	28711730	9233342	28711730	1435586500	5054375	1416077546	1.3589535705441644	0.0328	0.6885	0.2787		
SRX4105501	12940664.0	914834.0	2754923.0	8671617.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	541316.0	57612.0	362.0	7.0694517684718505	12940664.0	4269047.0	32.99	8671617.0	67.01	SRX4105501_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12940664.0	0.0	20-50	54.0	6.583919543141496	49.39346844953242	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	2.6	12954330	3971675	12954330	647716500	2226257	639268358	1.304296246891966	0.0448	0.6517	0.3035		
SRX4105502	20576806.0	983077.0	4925030.0	13858314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	734079.0	75856.0	450.0	4.777597650480837	20576806.0	6718492.0	32.65	13858314.0	67.35	SRX4105502_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20576806.0	0.0	20-50	54.0	3.5125025837718287	49.36188969269575	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	2.6	20595775	6397589	20595775	1029788750	3463960	1015841143	1.3544143883879096	0.1295	0.705	0.1655		
SRX4105503	20933895.0	3236576.0	4360246.0	11863805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1284100.0	187463.0	1705.0	15.460935482861643	20933895.0	9070090.0	43.33	11863805.0	56.67	SRX4105503_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20933895.0	0.0	20-50	54.0	8.391713161363358	49.34140526643513	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	2.6	20960679	6571690	20960679	1048033950	3457090	1033021160	1.4324717247947931	0.0586	0.6771	0.2643		
